AN;MOIS;PAX_Depart;PAX_Arrivee;PAX_Transit;FRP_Depart;FRP_Arrivee;NMVT_Mixte;NMVT_Cargo
1990;07;29163;35160;270;13,6;64,2;478;2
1990;07;46158;49135;288;290,5;420,2;1148;124
1990;07;3640;4225;2;1,5;0;140;0
1990;07;5077;5070;0;143,3;160,5;271;112
1990;07;5908;6338;134;27,3;0;148;2
1990;07;1757;1778;846;0;0,2;455;0
1990;07;835;782;136;0;0,3;142;3
1990;07;1069378;977583;18736;27855,9;25286,4;19172;962
1990;07;1214580;1028057;3321;12460,8;9181,9;16371;714
1990;07;42533;37365;4260;231,7;219,2;1339;243
1990;07;19731;21154;338;76,2;162,9;818;40
1990;07;1319;1375;0;2,1;0,5;376;0
1990;07;3063;3215;128;5,3;1,2;296;0
1990;07;1245;1219;0;23,5;61,5;226;0
1990;07;10387;10866;0;1,1;36,9;193;0
1990;07;1149;1151;745;0;0,1;287;1
1990;07;6459;6543;109;46,7;68,8;606;41
1990;07;1420;1520;3;2,9;0,1;143;0
1990;07;6753;7017;226;1,3;2;240;1
1990;07;46170;45310;2994;98,5;91,2;1768;181
1990;07;553;613;1539;0;0;180;0
1990;07;104060;85519;1657;782;635;3790;417
1990;07;1648;1609;3;0,2;0;545;1
1990;07;8439;7654;576;0,3;0,1;809;0
1990;07;2039;2014;72;22;10,8;270;33
1990;07;61373;56318;1055;331,9;247,3;1834;84
1990;07;39282;42667;0;26,9;117,2;884;0
1990;07;14373;14193;43;10,3;12,1;311;0
1990;07;1610;1372;0;2,1;18,9;225;0
1990;07;427;485;680;2,6;17,9;58;0
1990;07;42252;40755;3678;115,8;423,2;3220;0
1990;07;496;412;90;1,4;2,5;38;0
1990;07;480;430;0;7,1;3,3;34;0
1990;07;471;609;231;1,7;3,6;46;0
1990;07;752;827;138;2,5;3,6;84;0
1990;07;6376;6293;431;1,8;9,4;440;0
1990;07;742;718;0;0;0;168;0
1990;07;2239;2414;802;6,7;6,7;213;0
1990;07;2560;2554;1859;1,2;4,1;266;0
1990;07;8593;8130;788;0,1;1,1;2071;0
1990;07;522;557;0;0,5;2,6;38;0
1990;07;3539;3510;1249;2,5;9,1;280;0
1990;07;2968;2976;0;2,4;15,1;226;0
1990;07;3801;3735;22;3,5;23,9;294;0
1990;07;9656;9761;0;63,4;11,2;903;0
1990;07;1919;1927;41;3,6;11,5;184;0
1990;07;1068;1060;5;2;11,4;116;0
1990;07;12205;13502;1268;186,4;499,9;221;0
1990;07;18496;14681;4364;208,7;503,9;701;91
1990;07;1030;698;0;2,5;0,5;195;6
1990;07;57600;68567;10517;348,5;267,6;2503;72
1990;07;1016;925;0;2,2;9,1;414;0
1990;07;4514;5189;591;1,8;8,8;1178;0
1990;07;1244;1450;0;0,8;5,1;196;0
1990;07;60200;71337;24106;190,9;997,2;2847;48
1990;07;5222;5327;142;42,3;10,1;2588;252
1990;07;4331;4588;1421;24,4;26,3;1160;30
1990;08;2026;1626;0;6,2;19,7;155;3
1990;08;59008;47024;2492;505,3;946,6;967;25
1990;08;2559;2601;18;0;0;225;0
1990;08;491;460;5;15,3;32,8;88;18
1990;08;94660;96225;12993;373,1;434,3;2559;94
1990;08;1355;1260;928;0;0;195;0
1990;08;1880;1858;32;0;0;125;0
1990;08;642;552;514;29,8;36,8;133;86
1990;08;2500;2429;60;6,2;4,6;154;0
1990;08;103675;106131;5419;533,8;1421,8;2678;205
1990;08;8626;7756;407;35,8;38,1;269;18
1990;08;37999;38371;484;64,2;54,9;845;22
1990;08;1387;1380;0;0,7;0,2;169;0
1990;08;30716;29744;51;27,7;45,6;593;0
1990;08;696;708;0;0;0;154;0
1990;08;3061;2873;1186;0;0;239;0
1990;08;54952;46666;833;143,1;480,5;1380;102
1990;08;24283;20106;1741;0;0;604;0
1990;08;19981;17418;6;0;1,9;895;0
1990;08;64597;59162;472;183,1;604;2073;246
1990;08;1368;1340;3;0;0;100;0
1990;08;6475;6619;76;180,7;197,8;532;252
1990;08;147686;166110;8439;1004,9;1107,8;4491;573
1990;08;1068;1050;0;0,1;0;74;0
1990;08;6330;6393;0;4,8;8,4;290;0
1990;08;9;3;0;76,2;32,4;7;17
1990;08;1227;1342;21;0,1;0,7;164;0
1990;08;195247;216683;29623;1660,6;2170;4851;571
1990;08;294136;283100;14583;1148,5;1225,2;11172;236
1990;08;36424;33704;227;27,4;67,6;526;0
1990;08;45477;43865;334;297,5;443,8;992;121
1990;08;5179;4719;9;0,3;0;188;0
1990;08;4531;4207;181;115,6;135,9;248;89
1990;08;6340;6671;11;1,6;13,4;179;0
1990;08;1482;1235;517;0;0;328;0
1990;08;978708;1041927;19853;24371,5;23727,1;20067;943
1990;08;1055466;1157089;3633;11718;9246,3;16257;805
1990;08;37131;41149;3811;202,6;226,5;1253;278
1990;08;18944;18959;370;74,6;171,1;760;41
1990;08;1426;1455;0;1,7;0,4;366;0
1990;08;3525;3672;0;3,3;0,6;310;0
1990;08;2189;2164;0;15;17,1;539;0
1990;08;11661;11173;0;2,6;44,6;215;0
1990;08;905;987;767;0,1;0,1;266;0
1990;08;5100;5252;65;36,9;58;475;44
1990;08;1304;1283;205;2,5;0;118;0
1990;08;7433;7053;308;2,2;2,6;227;2
1990;08;43628;44366;2745;89,7;75,4;1392;138
1990;08;508;527;1137;0;0;152;0
1990;08;83391;95938;1744;479,8;513,2;3550;371
1990;08;821;814;11;0;0;290;0
1990;08;6298;6757;266;0,6;0,4;561;0
1990;08;1500;1488;68;36,1;18,5;209;44
1990;08;49817;53914;825;266,6;225,2;1807;84
1990;08;42231;40319;0;73,5;130,3;871;0
1990;08;11724;11025;27;10,9;6,5;237;2
1990;08;1701;1538;0;3,4;12,7;241;0
1990;08;732;538;715;2,8;17,9;76;0
1990;08;39346;45964;2855;112;475,3;3402;0
1990;08;496;569;150;2,1;5,1;46;0
1990;08;551;502;5;8,3;4,4;38;0
1990;08;729;588;154;2;3,8;53;0
1990;08;1038;992;169;3,2;4,5;100;0
1990;08;7142;6492;506;1,9;8,4;446;0
1990;08;835;825;0;0;0;208;0
1990;08;2711;2441;853;6,9;6,5;244;0
1990;08;2844;2568;2095;1,8;4,4;274;0
1990;08;10094;9265;693;0,1;0,1;2262;0
1990;08;552;510;0;0,6;2,5;36;0
1990;08;3346;3546;1317;2,9;10,5;264;0
1990;08;2611;3042;0;1,9;17,1;240;0
1990;08;2897;3484;38;4,7;19,1;231;0
1990;08;9575;8103;1;51,5;11,9;803;0
1990;08;1512;1882;54;4,4;9,6;152;0
1990;08;909;1003;2;2,1;5,6;98;0
1990;08;14078;12014;865;222;445,6;211;0
1990;08;17445;19360;5792;248,6;565,7;821;40
1990;08;1008;807;0;2,8;0,9;202;4
1990;08;75273;66782;10568;570,3;535,3;2897;77
1990;08;1065;959;0;2,5;6,7;375;0
1990;08;5662;5510;455;1,5;6;1284;0
1990;08;1255;1252;0;1,1;5,7;202;0
1990;08;77108;69685;25452;257,2;735,1;3090;53
1990;08;4226;4636;321;2;5,4;2461;2
1990;08;5464;4332;1342;25,1;26,1;1216;18
1990;09;1594;1709;0;10,3;18,6;118;0
1990;09;36934;40393;2911;313,1;304,1;802;32
1990;09;2083;2061;12;0;0;236;0
1990;09;1326;1192;3;44,9;71,9;182;41
1990;09;119302;117112;11073;361,1;430,9;2902;83
1990;09;1788;1582;2515;0;0;392;0
1990;09;2744;2781;0;0;0;158;0
1990;09;1447;1499;1122;30;50,5;301;82
1990;09;5601;5413;347;12,2;7,3;363;0
1990;09;138643;139736;6407;617,1;1714,9;3172;223
1990;09;25294;24136;1082;100,1;103;742;41
1990;09;36598;35490;0;0,8;17,2;633;0
1990;09;1905;1818;453;2,3;1,6;366;0
1990;09;743;737;0;0;0;84;0
1990;09;31035;26946;3;23,6;30,2;597;1
1990;09;1315;1107;27;0;0;172;0
1990;09;3164;2927;1858;0;0;254;0
1990;09;44654;34112;535;103,4;423,9;1075;101
1990;09;18841;14414;1252;0;0;470;0
1990;09;12444;8487;6;0;0,8;477;0
1990;09;58931;44625;149;142,9;519,3;1535;210
1990;09;3103;3295;1;3,4;0;184;0
1990;09;11891;11773;321;201,7;224,5;794;238
1990;09;164066;185788;8779;1319,7;1283,2;5103;617
1990;09;2114;2131;0;3,2;0;131;0
1990;09;13203;13337;0;5,8;7,8;419;0
1990;09;625;553;0;0;0;83;0
1990;09;563;539;0;0,1;0,2;448;0
1990;09;4002;3977;0;0,9;1,6;274;0
1990;09;207467;230673;28126;1664,3;2247,8;5009;557
1990;09;298026;284037;12751;1276,2;1296;11468;221
1990;09;29392;23377;135;20,4;66,5;441;0
1990;09;52181;49882;200;319;408,6;1113;118
1990;09;3942;3034;6;0,8;0,4;151;0
1990;09;6042;5582;2;130;168,3;290;120
1990;09;6498;6630;102;0;7,2;236;0
1990;09;2028;2180;1074;0,3;0,5;497;0
1990;09;1151;1117;50;0;0;170;0
1990;09;1019938;1085618;19500;27079,1;25353,9;20505;944
1990;09;1090260;1269332;4855;12380;9950,1;17294;780
1990;09;40320;44566;3675;226,1;269,6;1459;265
1990;09;23255;21290;282;80,6;186,6;860;38
1990;09;1811;1524;0;1,5;0,7;390;0
1990;09;3542;3345;79;3,8;1,2;320;0
1990;09;756;874;0;1,9;0;212;0
1990;09;11991;10761;0;2,1;33;218;0
1990;09;1442;1372;397;0,1;0,1;279;0
1990;09;8379;7972;155;49,1;73,1;765;43
1990;09;1861;1768;0;3,2;0;128;0
1990;09;7018;5618;100;5,2;0,7;203;0
1990;09;50339;49702;3341;124,3;123,2;1827;200
1990;09;685;920;1575;0;0;216;0
1990;09;94824;93433;1537;705,1;749,8;3701;414
1990;09;2162;2076;0;0;0;656;1
1990;09;8875;9032;585;5,5;2;857;3
1990;09;733;739;2;0;0;189;0
1990;09;2846;3072;34;35,3;15,1;277;31
1990;09;70786;74382;684;335,2;254;1853;81
1990;09;36225;30726;0;53;84,4;616;0
1990;09;17190;15259;6;17;16,7;315;7
1990;09;556;518;0;0;0;201;0
1990;09;1548;1627;0;3,1;17,9;328;1
1990;09;550;653;466;2,2;14,6;66;0
1990;09;30747;31550;4313;105,4;426,4;2594;0
1990;09;484;504;206;3,1;3,9;60;0
1990;09;5067;4917;263;2,1;7;322;0
1990;09;1509;1418;718;8,1;5,5;168;0
1990;09;1897;1909;2370;1,4;4,1;260;0
1990;09;8080;7126;733;0,1;0;1768;0
1990;09;2458;2431;1200;3,1;10;256;0
1990;09;3390;2892;0;2,4;12,2;239;0
1990;09;4200;3460;46;6,1;23,7;276;0
1990;09;9929;11459;0;61,7;14,7;929;0
1990;09;2606;2297;36;6,1;13,9;244;0
1990;09;1209;1256;0;2,3;11,3;117;0
1990;09;11639;12549;1806;234,1;470,7;212;2
1990;09;11922;13603;4230;200,8;466,4;641;41
1990;09;663;746;0;2;0,6;140;2
1990;09;44012;33978;9408;489,1;590,7;1869;94
1990;09;819;776;0;3,2;6,6;359;0
1990;09;1019;963;0;0;0;360;0
1990;09;858;953;0;1,4;5,8;180;0
1990;09;49813;38087;19277;270,4;715,4;2232;44
1990;09;4312;4368;158;32,2;5,7;1908;30
1990;09;4636;4717;1185;40,9;38,9;1096;27
1990;10;1307;1417;0;12,6;19,3;112;1
1990;10;29790;34100;1886;305,7;1067,3;753;21
1990;10;1784;1705;5;0;0;205;0
1990;10;1368;1308;9;68,8;86,7;215;48
1990;10;105438;105041;7812;436,2;503,5;2986;101
1990;10;1527;1569;2420;0;0;382;0
1990;10;2108;2300;0;0;0;155;0
1990;10;1375;1216;57;31,6;53,8;292;87
1990;10;2389;2308;725;6,6;4,2;205;0
1990;10;140885;145079;6954;874,3;1869;3416;227
1990;10;25271;25473;993;107,6;132;820;44
1990;10;12707;10716;0;1,7;15,7;237;0
1990;10;1507;1455;348;1,9;1,4;389;0
1990;10;1171;1165;0;0;0;98;0
1990;10;1852;1951;10;0;0,6;252;0
1990;10;23019;23323;56;47;57;576;2
1990;10;1449;1415;0;0;0;117;0
1990;10;1308;1271;1651;0;0;242;0
1990;10;3479;3524;302;0;0;179;0
1990;10;492;650;0;1;6,1;230;0
1990;10;27397;26159;766;82,6;425,6;767;103
1990;10;7575;5339;923;0;0;180;0
1990;10;4909;4121;2;0,3;0,3;266;0
1990;10;28554;26248;3;113,9;496,2;910;175
1990;10;3597;3367;0;2,6;0,2;183;0
1990;10;13838;13709;219;230,6;240,7;907;262
1990;10;153693;154022;9996;1404,6;1412,2;5151;673
1990;10;2332;2426;37;2,8;0;175;0
1990;10;14854;15560;0;7;10,9;458;0
1990;10;756;737;63;0;0;115;0
1990;10;77;74;2;264,9;22,7;25;38
1990;10;760;733;0;0;0;558;0
1990;10;5013;5000;2;0,9;2;345;0
1990;10;201851;200428;26019;1835,3;2386,3;4838;596
1990;10;254594;241714;9747;1219,9;1330,9;10875;239
1990;10;18747;18418;25;18,9;60,5;334;0
1990;10;50626;49994;260;333,6;482,1;1191;130
1990;10;3252;3352;102;1,2;0;138;0
1990;10;6438;6182;0;140,2;211,5;319;132
1990;10;6530;6045;23;12,4;49,9;210;1
1990;10;1972;2177;1217;0,5;5,3;568;0
1990;10;1195;1089;24;0,3;0,3;159;2
1990;10;1017282;963616;16827;30004,2;26998,1;20631;1038
1990;10;1045297;1046874;6232;13819,8;10526,1;16533;816
1990;10;31032;33464;697;267,6;263,2;1367;309
1990;10;23386;23662;124;99,1;215,4;936;44
1990;10;2100;2336;1;1,9;0,6;434;0
1990;10;3344;3152;28;4,7;1,4;343;0
1990;10;838;756;0;2,5;0,5;125;2
1990;10;11134;11589;0;2,8;29,7;210;0
1990;10;1545;1590;379;0,2;0,8;310;6
1990;10;8787;8935;151;55,9;77;832;45
1990;10;1962;1849;14;4,3;0;98;0
1990;10;5332;5305;0;5,3;2;171;0
1990;10;44297;45631;2994;160,1;169,1;1866;243
1990;10;723;938;1475;0;0;173;0
1990;10;85813;96610;1139;667,8;738,8;3739;432
1990;10;1761;1743;2;0,1;0;733;0
1990;10;7906;8258;18;2;12,2;974;1
1990;10;1546;1733;0;0;0,9;224;2
1990;10;3203;3460;0;47,2;22,7;305;44
1990;10;62938;64119;711;245,8;129,3;1610;2
1990;10;25594;26308;340;35,3;106,8;488;1
1990;10;16529;16529;5;13;9,9;291;0
1990;10;1178;1110;0;4,4;20,7;267;1
1990;10;462;714;583;3,2;19,5;68;0
1990;10;34856;34541;4889;101,5;496,8;2935;0
1990;10;606;627;134;3,3;4,3;56;0
1990;10;5567;5641;338;2,2;8,3;365;0
1990;10;1734;1845;938;7,8;6,7;190;0
1990;10;2119;2137;2296;2;5,3;266;0
1990;10;8547;7682;809;0,1;0,1;1997;0
1990;10;510;538;0;0,8;2,1;38;0
1990;10;2926;2902;1267;3,1;12;260;0
1990;10;3105;3361;0;3,2;15,8;254;0
1990;10;3709;3819;125;4,8;26,7;273;0
1990;10;10539;10044;0;71;19,1;939;0
1990;10;2058;2176;64;9,8;17,8;172;0
1990;10;1094;1101;43;2,3;9,6;120;0
1990;10;12809;12624;740;190,5;475;222;0
1990;10;10180;10315;2835;134;574,8;568;39
1990;10;593;389;0;1,8;0,5;110;2
1990;10;32892;33874;9181;413,9;657,2;1673;93
1990;10;825;754;7;4,6;3,3;369;2
1990;10;3280;3942;200;1,6;9,5;1048;0
1990;10;975;1004;7;1,2;5;179;0
1990;10;35849;35819;17410;244,9;728,6;2079;60
1990;10;3093;3431;40;11,3;4,5;1371;66
1990;10;5742;5572;1656;29,4;38,4;1446;16
1990;11;1110;1095;0;6,3;16,9;110;0
1990;11;32721;32211;2387;351,4;1144,4;671;31
1990;11;1316;1356;9;0;0;168;0
1990;11;900;843;15;45,1;70,6;156;41
1990;11;84743;82669;9228;433,3;477,6;2667;91
1990;11;1147;1112;1672;0;0;260;0
1990;11;1685;1539;0;0;0;122;0
1990;11;1070;1301;45;39,6;57;294;83
1990;11;4704;4119;998;17;12,2;405;0
1990;11;120255;119957;7437;835,8;1811,2;3089;209
1990;11;22627;21851;1202;103,3;126,9;814;41
1990;11;2834;2692;0;0,4;16,6;68;0
1990;11;1142;1183;170;1,5;1,1;320;0
1990;11;1131;1020;0;0;0;90;0
1990;11;1596;1574;0;0;0,3;200;0
1990;11;18582;16643;13;17,7;29,1;499;0
1990;11;1143;1064;0;0;0;104;0
1990;11;1297;1394;1120;0;0;196;0
1990;11;2978;2689;210;0;0;138;0
1990;11;510;447;0;0,8;4,2;192;0
1990;11;22203;19191;349;93;367,3;652;93
1990;11;2960;2238;503;0;0;95;0
1990;11;3206;2406;4;0,1;0,1;200;0
1990;11;20622;17162;258;122,7;350,3;649;134
1990;11;2865;2990;0;2,2;0,1;163;0
1990;11;11292;10966;407;226,9;229,9;683;249
1990;11;123636;128401;11031;2210;1626,7;4523;655
1990;11;2216;2047;0;1,1;0,1;135;0
1990;11;13331;13043;0;8,3;9,5;392;0
1990;11;547;501;3;0;0,1;108;0
1990;11;36;51;0;324,2;14;18;45
1990;11;588;516;0;0;0;400;0
1990;11;4351;4388;0;1;4,2;340;0
1990;11;172044;179075;19379;1654,6;2401,6;4216;536
1990;11;134162;127294;6650;998,1;920,5;6829;207
1990;11;16059;14418;0;12,5;51,5;309;0
1990;11;45741;44103;297;325,9;495;1082;126
1990;11;3185;2882;0;0,8;0,4;146;0
1990;11;5013;4621;0;147,5;188,4;248;123
1990;11;4496;4448;14;7,2;23,6;174;1
1990;11;1519;1466;989;0,2;0,1;454;0
1990;11;526;487;11;0;0;143;0
1990;11;808496;814494;13147;29824,2;26556,2;19037;1028
1990;11;831123;877416;3863;13261,8;11126;14663;645
1990;11;22651;24060;1225;217;227,8;1203;282
1990;11;19274;18526;71;81,9;179,8;819;39
1990;11;1134;1188;0;2,3;0,5;279;0
1990;11;2009;1854;0;2,2;0,7;203;0
1990;11;9888;9365;0;1,7;24,7;194;0
1990;11;1287;1341;464;0,1;0,4;307;1
1990;11;7873;7754;257;57,5;75,4;775;41
1990;11;1764;1543;0;5,2;0;83;0
1990;11;5445;5267;6;6,5;4,9;175;0
1990;11;32740;33006;2580;141,9;149,4;1659;212
1990;11;59063;59594;613;695,7;706,2;3138;370
1990;11;1389;1346;15;0;0;613;0
1990;11;6477;6670;121;1,8;1,4;839;0
1990;11;688;712;0;0;0;181;0
1990;11;2724;2810;0;47,9;21,2;265;42
1990;11;66100;66747;306;377,3;266,8;1824;81
1990;11;35173;33152;0;40,9;105;590;0
1990;11;16097;14621;2;6,3;14;311;0
1990;11;989;1062;0;3,1;25,2;244;4
1990;11;604;520;720;2,5;15,1;63;0
1990;11;29161;30964;3198;107,7;498,4;2790;0
1990;11;526;424;234;2,2;3,3;61;0
1990;11;5270;4814;261;2,8;9,5;348;0
1990;11;1570;1435;858;6;6,1;170;0
1990;11;2053;1753;2321;1,6;4,7;274;0
1990;11;6865;5943;572;0,1;0;1870;0
1990;11;3128;3119;1067;3;11;290;0
1990;11;3785;3613;0;2,5;22,3;307;0
1990;11;3554;3479;33;4;30,9;276;0
1990;11;10471;11017;0;92,1;21,9;1018;0
1990;11;1993;1768;55;14,5;25;162;0
1990;11;1322;1235;0;1,8;12,8;124;0
1990;11;11500;11413;588;193,6;526,3;212;0
1990;11;11438;10914;1586;142,5;671,7;582;61
1990;11;678;394;0;2,6;0,3;112;3
1990;11;37036;39348;9030;360,2;715,8;1885;103
1990;11;1058;1065;0;2,2;5,7;431;0
1990;11;5309;5781;218;2,1;10,4;1314;0
1990;11;1061;1029;0;1,4;5,2;187;0
1990;11;43071;46723;21125;176,6;917,9;2375;56
1990;11;3301;3239;59;3,6;3,2;1345;17
1990;11;5848;5919;1526;33,8;44,1;1506;34
1990;12;1344;1388;0;6,8;21,1;104;2
1990;12;41117;33226;2074;639;1154,9;810;36
1990;12;1306;1426;0;0;0;197;0
1990;12;804;841;26;37;46,2;148;35
1990;12;79032;79603;8925;640,6;524,3;2456;85
1990;12;977;1027;1360;0;0;236;0
1990;12;1118;1021;0;0,1;0;89;0
1990;12;625;626;26;36,4;64,8;197;70
1990;12;3306;2997;505;12,4;7,5;285;1
1990;12;116595;119788;6892;920,7;1843;2845;175
1990;12;20384;22075;756;131,8;134,8;653;35
1990;12;4181;5100;0;0,3;14,2;80;0
1990;12;848;1051;235;0,8;0,8;271;0
1990;12;823;851;0;0;0;67;0
1990;12;1274;1392;19;0;0,4;177;0
1990;12;15166;18412;0;10,1;35,6;397;0
1990;12;920;1068;0;0;0;89;0
1990;12;987;911;913;0;0;146;0
1990;12;2709;2736;334;0;0;139;0
1990;12;12281;12534;87;69,9;253,5;615;31
1990;12;3989;5030;792;0;0;113;0
1990;12;3620;4163;2;0;0;236;0
1990;12;19984;25598;99;178,9;433,4;763;146
1990;12;2660;3199;2;1,1;0;169;0
1990;12;9069;9344;117;195,4;188,6;573;218
1990;12;110214;111435;6637;1029,9;1214,4;3803;561
1990;12;1467;1500;0;1,1;0;90;0
1990;12;10868;13686;31;4,8;19,6;373;0
1990;12;49;42;0;121,3;105,2;14;20
1990;12;3281;3395;9;1,9;1,5;251;0
1990;12;167915;167569;24881;1576,1;2654,1;3955;508
1990;12;172217;185606;8896;1272,5;1472,8;7365;196
1990;12;17660;19594;107;21,7;57,3;305;0
1990;12;43522;45628;317;337,4;579,4;978;123
1990;12;3134;3341;0;0,8;0,5;117;0
1990;12;4350;4563;0;127,6;141;218;103
1990;12;3527;3571;27;3,6;44,5;156;1
1990;12;1244;1062;740;0,3;0,7;410;0
1990;12;802224;791350;14035;26988;30229,4;18050;1061
1990;12;897126;831791;3430;13779,2;12241,2;13892;560
1990;12;22321;21088;694;192,5;183,4;952;231
1990;12;18790;19351;109;91,1;220,8;789;38
1990;12;994;887;0;1,5;0,6;239;0
1990;12;1588;1649;0;1,3;0,6;181;0
1990;12;9222;9878;0;1,9;24,8;185;0
1990;12;1027;1010;461;0,1;0,1;270;0
1990;12;6040;6230;193;41,4;52,2;707;37
1990;12;1287;1174;19;3,5;0;68;0
1990;12;4522;4384;15;3,6;1,4;133;0
1990;12;28959;28073;1264;119,8;142,5;1334;176
1990;12;61943;54557;816;598,5;713,4;3097;392
1990;12;1025;992;3;0;0;478;0
1990;12;4225;4126;165;1,1;1,3;628;0
1990;12;1800;1924;14;25,9;12,4;206;32
1990;12;58234;56552;305;366,1;275,3;1633;80
1990;12;22001;25260;0;41,7;120,1;431;0
1990;12;13913;14170;16;7,4;8,8;273;0
1990;12;658;484;0;6,5;23,1;98;6
1990;12;861;809;604;2,1;16,1;82;0
1990;12;36109;31875;3813;140,1;616,4;2696;0
1990;12;440;766;197;1,5;8,3;56;0
1990;12;548;609;10;4,1;5,9;38;0
1990;12;578;633;244;3,3;6,3;84;0
1990;12;725;833;25;3,1;4,5;76;0
1990;12;4202;4699;264;2,2;13;332;0
1990;12;1629;2082;767;7,2;9,5;206;0
1990;12;1804;2064;2232;1,8;5,6;256;0
1990;12;6149;6387;657;0;0;1647;0
1990;12;345;347;273;1,4;3,3;68;0
1990;12;389;589;4;1,2;4;42;0
1990;12;3035;3245;1019;3,4;16,9;284;0
1990;12;3639;3928;0;3,9;20,6;297;0
1990;12;4312;5293;40;5,8;33,4;354;0
1990;12;13402;11086;0;88,5;15,6;1064;0
1990;12;1894;2304;32;4,9;19,8;202;0
1990;12;1144;1611;0;1,6;14;136;0
1990;12;15429;12820;889;186,7;561,1;245;6
1990;12;14263;10216;1869;152,3;547,3;732;52
1990;12;1211;488;0;4,4;0,7;212;2
1990;12;48442;54472;9289;548,1;884,1;2372;109
1990;12;4587;4713;34;8,9;26,6;1895;20
1990;12;3852;4280;1403;27,3;28,9;1024;32
1991;01;1156;1282;0;7,3;19,6;88;0
1991;01;41116;41089;1507;354,2;862,6;848;30
1991;01;641;514;23;0;0;156;0
1991;01;897;882;16;64,5;59,9;181;43
1991;01;74884;72477;7438;269,3;337,3;2591;94
1991;01;1074;935;1589;0;0;302;0
1991;01;1589;1536;0;0;0;124;0
1991;01;783;744;67;34,6;56,4;234;84
1991;01;4358;4222;1007;7,9;3,9;435;0
1991;01;116493;113417;6853;867,2;1717,8;3172;203
1991;01;21795;20026;1141;81,5;96;777;43
1991;01;3758;2903;0;0,5;11,1;78;0
1991;01;1092;1111;236;0,6;0,9;346;0
1991;01;1056;978;0;0;0;89;0
1991;01;1524;1402;6;0;0,3;212;0
1991;01;17312;13950;67;8,5;9,7;477;0
1991;01;1029;1009;7;0;0;116;0
1991;01;1519;1369;1417;0;0;235;1
1991;01;2703;2307;280;0;0;151;0
1991;01;10396;7993;129;14,5;221,5;653;0
1991;01;4598;3856;0;0,8;4;104;0
1991;01;3950;2834;2;0;0;206;0
1991;01;21345;17465;165;214,5;533,9;769;162
1991;01;3978;3715;0;0,7;0;230;0
1991;01;9873;9290;123;259,2;254,8;673;264
1991;01;130830;131583;7524;1281,7;1414,2;4855;695
1991;01;2119;1977;0;0,5;0;143;0
1991;01;20902;20131;1;4,1;17,1;554;0
1991;01;778;722;2;0;0;205;0
1991;01;5;0;0;73,8;34,2;1;28
1991;01;3935;3578;23;0,8;0,9;317;0
1991;01;147897;148708;22959;1441,3;2632,8;4041;577
1991;01;171804;161029;6431;1022,6;1109,7;7648;219
1991;01;15772;14536;130;4,5;26,9;328;0
1991;01;37888;37867;376;334,1;419,9;1018;146
1991;01;3069;2532;0;1,9;0,9;145;0
1991;01;5502;4803;22;168,3;182,6;255;121
1991;01;3234;3136;0;0;0;174;0
1991;01;1422;1413;987;0;0,2;576;0
1991;01;724352;714129;11617;21749,3;23870,5;19045;1036
1991;01;772031;837934;4326;9809,5;9619,5;15216;612
1991;01;23139;24181;739;232,8;221,4;1362;292
1991;01;19098;18090;48;90,1;140,6;809;42
1991;01;1091;1021;0;3,2;1,4;278;1
1991;01;2142;1743;0;1,9;1,7;193;0
1991;01;9000;8218;0;1;15,4;201;0
1991;01;1287;1231;413;0;0;314;0
1991;01;6938;6720;148;65,1;71,8;882;46
1991;01;1670;1584;0;3,4;0;87;0
1991;01;4387;3607;2;1,2;0,3;139;0
1991;01;32031;30817;1905;117;119,1;1722;213
1991;01;53344;58262;1155;560,9;550,8;3509;589
1991;01;1344;1324;4;0;0,1;641;0
1991;01;5434;5870;341;2,1;1,2;872;2
1991;01;526;494;0;0;0;167;0
1991;01;2290;2354;0;34,6;13,5;270;30
1991;01;535;530;22;0;0;131;0
1991;01;56264;57526;426;279;248,7;1900;85
1991;01;21177;17028;87;14,4;50,8;410;0
1991;01;13838;12155;3;5,4;2,8;295;0
1991;01;633;715;0;3,6;19,1;151;1
1991;01;755;768;348;2,9;14,6;72;0
1991;01;29766;35727;3862;95,9;423,7;2612;0
1991;01;562;258;158;0,8;3,7;40;0
1991;01;600;514;0;3,1;4,3;40;0
1991;01;613;549;291;2,3;5,3;78;0
1991;01;721;691;64;2,6;4,4;67;0
1991;01;5196;4323;334;2,3;8,4;332;0
1991;01;2224;1659;918;5,9;7,3;235;0
1991;01;2308;1955;2261;2;4,8;270;0
1991;01;7032;5870;565;0,1;0;1626;0
1991;01;3186;2978;1121;3;11,8;264;0
1991;01;3720;3583;1;2,1;20,4;262;0
1991;01;4398;4177;23;4,8;33,4;315;0
1991;01;10682;11419;0;81,6;13,8;931;0
1991;01;1834;1555;60;5,5;16,1;160;0
1991;01;1216;1215;0;1,4;10,8;110;0
1991;01;15692;12353;117;151,5;619,8;208;0
1991;01;9927;13317;1893;216,2;441,3;632;33
1991;01;699;690;0;4,1;1,4;137;4
1991;01;52127;51834;10789;337,2;547;2347;80
1991;01;1231;1186;0;1,1;1,5;490;0
1991;01;7255;6408;380;1,2;8,4;1475;0
1991;01;1253;1413;0;1,6;4,6;204;0
1991;01;57169;57299;23959;233,9;701,8;2702;43
1991;01;614;708;0;1,5;0;122;1
1991;01;4783;4892;24;26,1;19,3;1921;87
